genome,group,pos
AF19-4.fna,Clade4,2939566
AF19-4.fna,Clade4,2939749
AF19-4.fna,Clade4,2939833
AF19-4.fna,Clade4,2941413
AF19-4.fna,Clade4,2941421
AF19-4.fna,Clade4,2941478
AF19-4.fna,Clade4,2941498
AF19-4.fna,Clade4,2941499
AF19-4.fna,Clade4,2941503
AF19-4.fna,Clade4,2941510
AF19-4.fna,Clade4,2941535
AF19-4.fna,Clade4,2941542
AF19-4.fna,Clade4,2941552
AF19-4.fna,Clade4,2941568
AF19-4.fna,Clade4,2941576
AF19-4.fna,Clade4,2941582
AF19-4.fna,Clade4,2941614
AF19-4.fna,Clade4,2941621
AF19-4.fna,Clade4,2941632
AF19-4.fna,Clade4,2941645
AF19-4.fna,Clade4,2941654
AF19-4.fna,Clade4,2941663
AF19-4.fna,Clade4,2941750
AF19-4.fna,Clade4,2941816
AF19-4.fna,Clade4,2941869
AF19-4.fna,Clade4,2941948
AF19-4.fna,Clade4,2942650
AF19-4.fna,Clade4,2942659
AF19-4.fna,Clade4,2942719
AF19-4.fna,Clade4,2942767
AF19-4.fna,Clade4,2942800
AF19-4.fna,Clade4,2942807
AF19-4.fna,Clade4,2942862
AF19-4.fna,Clade4,2942863
AF19-4.fna,Clade4,2942884
AF19-4.fna,Clade4,2942908
AF19-4.fna,Clade4,2942932
AF19-4.fna,Clade4,2942968
AF19-4.fna,Clade4,2942977
AF19-4.fna,Clade4,2942979
AF19-4.fna,Clade4,2942992
AF19-4.fna,Clade4,2942994
AF19-4.fna,Clade4,2943015
AF19-4.fna,Clade4,2943018
AF19-4.fna,Clade4,2943027
AF19-4.fna,Clade4,2943033
AF19-4.fna,Clade4,2943040
AF19-4.fna,Clade4,2943085
AF19-4.fna,Clade4,2943097
AF19-4.fna,Clade4,2943100
AF19-4.fna,Clade4,2943106
AF19-4.fna,Clade4,2943116
AF19-4.fna,Clade4,2943152
AF19-4.fna,Clade4,2943153
AF19-4.fna,Clade4,2943175
AF19-4.fna,Clade4,2943205
AF19-4.fna,Clade4,2943270
AF19-4.fna,Clade4,2943415
AF19-4.fna,Clade4,2943506
AF24-17.fna,Clade4,2936505
AF24-17.fna,Clade4,2936622
AF24-17.fna,Clade4,2936658
AF24-17.fna,Clade4,2936964
AF24-17.fna,Clade4,2937024
AF24-17.fna,Clade4,2937045
AF24-17.fna,Clade4,2937054
AF24-17.fna,Clade4,2938897
AF24-17.fna,Clade4,2939155
AF24-17.fna,Clade4,2939566
AF24-17.fna,Clade4,2939625
AF24-17.fna,Clade4,2939646
AF24-17.fna,Clade4,2939668
AF24-17.fna,Clade4,2939749
AF24-17.fna,Clade4,2939803
AF24-17.fna,Clade4,2939833
AF24-17.fna,Clade4,2941358
AF24-17.fna,Clade4,2941382
AF24-17.fna,Clade4,2941389
AF24-17.fna,Clade4,2941498
AF24-17.fna,Clade4,2941499
AF24-17.fna,Clade4,2941503
AF24-17.fna,Clade4,2941510
AF24-17.fna,Clade4,2941515
AF24-17.fna,Clade4,2941523
AF24-17.fna,Clade4,2941524
AF24-17.fna,Clade4,2941528
AF24-17.fna,Clade4,2941534
AF24-17.fna,Clade4,2941535
AF24-17.fna,Clade4,2941540
AF24-17.fna,Clade4,2941542
AF24-17.fna,Clade4,2941548
AF24-17.fna,Clade4,2941555
AF24-17.fna,Clade4,2941561
AF24-17.fna,Clade4,2941693
AF24-17.fna,Clade4,2941816
AF24-17.fna,Clade4,2941948
AF24-17.fna,Clade4,2942757
AF24-17.fna,Clade4,2942767
AF24-17.fna,Clade4,2942862
AF24-17.fna,Clade4,2943112
AF24-17.fna,Clade4,2943280
AF24-17.fna,Clade4,2943506
AF24-9LB.fna,Clade4,2936505
AF24-9LB.fna,Clade4,2936622
AF24-9LB.fna,Clade4,2936658
AF24-9LB.fna,Clade4,2936964
AF24-9LB.fna,Clade4,2937024
AF24-9LB.fna,Clade4,2937045
AF24-9LB.fna,Clade4,2937054
AF24-9LB.fna,Clade4,2938897
AF24-9LB.fna,Clade4,2939155
AF24-9LB.fna,Clade4,2939566
AF24-9LB.fna,Clade4,2939625
AF24-9LB.fna,Clade4,2939646
AF24-9LB.fna,Clade4,2939668
AF24-9LB.fna,Clade4,2939749
AF24-9LB.fna,Clade4,2939803
AF24-9LB.fna,Clade4,2939833
AF24-9LB.fna,Clade4,2941358
AF24-9LB.fna,Clade4,2941382
AF24-9LB.fna,Clade4,2941389
AF24-9LB.fna,Clade4,2941498
AF24-9LB.fna,Clade4,2941499
AF24-9LB.fna,Clade4,2941503
AF24-9LB.fna,Clade4,2941510
AF24-9LB.fna,Clade4,2941515
AF24-9LB.fna,Clade4,2941523
AF24-9LB.fna,Clade4,2941524
AF24-9LB.fna,Clade4,2941528
AF24-9LB.fna,Clade4,2941534
AF24-9LB.fna,Clade4,2941535
AF24-9LB.fna,Clade4,2941540
AF24-9LB.fna,Clade4,2941542
AF24-9LB.fna,Clade4,2941548
AF24-9LB.fna,Clade4,2941555
AF24-9LB.fna,Clade4,2941561
AF24-9LB.fna,Clade4,2941693
AF24-9LB.fna,Clade4,2941816
AF24-9LB.fna,Clade4,2941948
AF24-9LB.fna,Clade4,2942757
AF24-9LB.fna,Clade4,2942767
AF24-9LB.fna,Clade4,2942862
AF24-9LB.fna,Clade4,2943112
AF24-9LB.fna,Clade4,2943280
AF24-9LB.fna,Clade4,2943506
AF25-15.fna,Clade4,2936475
AF25-15.fna,Clade4,2936523
AF25-15.fna,Clade4,2936622
AF25-15.fna,Clade4,2936633
AF25-15.fna,Clade4,2936964
AF25-15.fna,Clade4,2937024
AF25-15.fna,Clade4,2937042
AF25-15.fna,Clade4,2938792
AF25-15.fna,Clade4,2938876
AF25-15.fna,Clade4,2938897
AF25-15.fna,Clade4,2939155
AF25-15.fna,Clade4,2939566
AF25-15.fna,Clade4,2939749
AF25-15.fna,Clade4,2939833
AF25-15.fna,Clade4,2941413
AF25-15.fna,Clade4,2941421
AF25-15.fna,Clade4,2941478
AF25-15.fna,Clade4,2941498
AF25-15.fna,Clade4,2941499
AF25-15.fna,Clade4,2941503
AF25-15.fna,Clade4,2941510
AF25-15.fna,Clade4,2941534
AF25-15.fna,Clade4,2941535
AF25-15.fna,Clade4,2941542
AF25-15.fna,Clade4,2941552
AF25-15.fna,Clade4,2941568
AF25-15.fna,Clade4,2941576
AF25-15.fna,Clade4,2941582
AF25-15.fna,Clade4,2941614
AF25-15.fna,Clade4,2941621
AF25-15.fna,Clade4,2941639
AF25-15.fna,Clade4,2941654
AF25-15.fna,Clade4,2941816
AF25-15.fna,Clade4,2941948
AF25-15.fna,Clade4,2942650
AF25-15.fna,Clade4,2942659
AF25-15.fna,Clade4,2942719
AF25-15.fna,Clade4,2942767
AF25-15.fna,Clade4,2942776
AF25-15.fna,Clade4,2942800
AF25-15.fna,Clade4,2942807
AF25-15.fna,Clade4,2942862
AF25-15.fna,Clade4,2942884
AF25-15.fna,Clade4,2942908
AF25-15.fna,Clade4,2942932
AF25-15.fna,Clade4,2942968
AF25-15.fna,Clade4,2942977
AF25-15.fna,Clade4,2942979
AF25-15.fna,Clade4,2942992
AF25-15.fna,Clade4,2942994
AF25-15.fna,Clade4,2943015
AF25-15.fna,Clade4,2943018
AF25-15.fna,Clade4,2943027
AF25-15.fna,Clade4,2943033
AF25-15.fna,Clade4,2943040
AF25-15.fna,Clade4,2943085
AF25-15.fna,Clade4,2943097
AF25-15.fna,Clade4,2943100
AF25-15.fna,Clade4,2943106
AF25-15.fna,Clade4,2943116
AF25-15.fna,Clade4,2943152
AF25-15.fna,Clade4,2943153
AF25-15.fna,Clade4,2943175
AF25-15.fna,Clade4,2943205
AF25-15.fna,Clade4,2943270
AF25-15.fna,Clade4,2943415
AF25-15.fna,Clade4,2943506
AF25-15.fna,Clade4,2943518
AF36-2BH.fna,Clade4,2936436
AF36-2BH.fna,Clade4,2936568
AF36-2BH.fna,Clade4,2936596
AF36-2BH.fna,Clade4,2936964
AF36-2BH.fna,Clade4,2937024
AF36-2BH.fna,Clade4,2937045
AF36-2BH.fna,Clade4,2937054
AF36-2BH.fna,Clade4,2937066
AF36-2BH.fna,Clade4,2937075
AF36-2BH.fna,Clade4,2938708
AF36-2BH.fna,Clade4,2938897
AF36-2BH.fna,Clade4,2939155
AF36-2BH.fna,Clade4,2939392
AF36-2BH.fna,Clade4,2939419
AF36-2BH.fna,Clade4,2939566
AF36-2BH.fna,Clade4,2939646
AF36-2BH.fna,Clade4,2939668
AF36-2BH.fna,Clade4,2939704
AF36-2BH.fna,Clade4,2939833
AF36-2BH.fna,Clade4,2941381
AF36-2BH.fna,Clade4,2941510
AF36-2BH.fna,Clade4,2941533
AF36-2BH.fna,Clade4,2941555
AF36-2BH.fna,Clade4,2941561
AF36-2BH.fna,Clade4,2941615
AF36-2BH.fna,Clade4,2941621
AF36-2BH.fna,Clade4,2941627
AF36-2BH.fna,Clade4,2941639
AF36-2BH.fna,Clade4,2941654
AF36-2BH.fna,Clade4,2941693
AF36-2BH.fna,Clade4,2941794
AF36-2BH.fna,Clade4,2941816
AF36-2BH.fna,Clade4,2941948
AF36-2BH.fna,Clade4,2942757
AF36-2BH.fna,Clade4,2942767
AF36-2BH.fna,Clade4,2942862
AF36-2BH.fna,Clade4,2943112
AF36-2BH.fna,Clade4,2943506
AF38-24.fna,Clade4,2936436
AF38-24.fna,Clade4,2936541
AF38-24.fna,Clade4,2936568
AF38-24.fna,Clade4,2936616
AF38-24.fna,Clade4,2936622
AF38-24.fna,Clade4,2936964
AF38-24.fna,Clade4,2937024
AF38-24.fna,Clade4,2938765
AF38-24.fna,Clade4,2938876
AF38-24.fna,Clade4,2938930
AF38-24.fna,Clade4,2939146
AF38-24.fna,Clade4,2939155
AF38-24.fna,Clade4,2939200
AF38-24.fna,Clade4,2939278
AF38-24.fna,Clade4,2939410
AF38-24.fna,Clade4,2939431
AF38-24.fna,Clade4,2939509
AF38-24.fna,Clade4,2939512
AF38-24.fna,Clade4,2939524
AF38-24.fna,Clade4,2939527
AF38-24.fna,Clade4,2939560
AF38-24.fna,Clade4,2939566
AF38-24.fna,Clade4,2939581
AF38-24.fna,Clade4,2939749
AF38-24.fna,Clade4,2939833
AF38-24.fna,Clade4,2941381
AF38-24.fna,Clade4,2941382
AF38-24.fna,Clade4,2941389
AF38-24.fna,Clade4,2941398
AF38-24.fna,Clade4,2941413
AF38-24.fna,Clade4,2941455
AF38-24.fna,Clade4,2941478
AF38-24.fna,Clade4,2941486
AF38-24.fna,Clade4,2941498
AF38-24.fna,Clade4,2941499
AF38-24.fna,Clade4,2941503
AF38-24.fna,Clade4,2941510
AF38-24.fna,Clade4,2941535
AF38-24.fna,Clade4,2941542
AF38-24.fna,Clade4,2941568
AF38-24.fna,Clade4,2941576
AF38-24.fna,Clade4,2941582
AF38-24.fna,Clade4,2941614
AF38-24.fna,Clade4,2941621
AF38-24.fna,Clade4,2941654
AF38-24.fna,Clade4,2941750
AF38-24.fna,Clade4,2941816
AF38-24.fna,Clade4,2941873
AF38-24.fna,Clade4,2941948
AF38-24.fna,Clade4,2942650
AF38-24.fna,Clade4,2942659
AF38-24.fna,Clade4,2942719
AF38-24.fna,Clade4,2942767
AF38-24.fna,Clade4,2942800
AF38-24.fna,Clade4,2942807
AF38-24.fna,Clade4,2942862
AF38-24.fna,Clade4,2942908
AF38-24.fna,Clade4,2942968
AF38-24.fna,Clade4,2942977
AF38-24.fna,Clade4,2942979
AF38-24.fna,Clade4,2942992
AF38-24.fna,Clade4,2942994
AF38-24.fna,Clade4,2943015
AF38-24.fna,Clade4,2943018
AF38-24.fna,Clade4,2943027
AF38-24.fna,Clade4,2943033
AF38-24.fna,Clade4,2943085
AF38-24.fna,Clade4,2943097
AF38-24.fna,Clade4,2943100
AF38-24.fna,Clade4,2943106
AF38-24.fna,Clade4,2943116
AF38-24.fna,Clade4,2943152
AF38-24.fna,Clade4,2943153
AF38-24.fna,Clade4,2943175
AF38-24.fna,Clade4,2943205
AF38-24.fna,Clade4,2943229
AF38-24.fna,Clade4,2943322
AF38-24.fna,Clade4,2943333
AF38-24.fna,Clade4,2943341
AF38-24.fna,Clade4,2943415
AF38-24.fna,Clade4,2943506
AF39-14AC.fna,Clade4,2936622
AF39-14AC.fna,Clade4,2936964
AF39-14AC.fna,Clade4,2937024
AF39-14AC.fna,Clade4,2937045
AF39-14AC.fna,Clade4,2937054
AF39-14AC.fna,Clade4,2938876
AF39-14AC.fna,Clade4,2939050
AF39-14AC.fna,Clade4,2939146
AF39-14AC.fna,Clade4,2939155
AF39-14AC.fna,Clade4,2939329
AF39-14AC.fna,Clade4,2939410
AF39-14AC.fna,Clade4,2939431
AF39-14AC.fna,Clade4,2939509
AF39-14AC.fna,Clade4,2939566
AF39-14AC.fna,Clade4,2939797
AF39-14AC.fna,Clade4,2939812
AF39-14AC.fna,Clade4,2939815
AF39-14AC.fna,Clade4,2939833
AF39-14AC.fna,Clade4,2939836
AF39-14AC.fna,Clade4,2941367
AF39-14AC.fna,Clade4,2941389
AF39-14AC.fna,Clade4,2941510
AF39-14AC.fna,Clade4,2941627
AF39-14AC.fna,Clade4,2941639
AF39-14AC.fna,Clade4,2941654
AF39-14AC.fna,Clade4,2941693
AF39-14AC.fna,Clade4,2941816
AF39-14AC.fna,Clade4,2941921
AF39-14AC.fna,Clade4,2941938
AF39-14AC.fna,Clade4,2941948
AF39-14AC.fna,Clade4,2941957
AF39-14AC.fna,Clade4,2942862
AF39-14AC.fna,Clade4,2943017
AF39-14AC.fna,Clade4,2943053
AF39-14AC.fna,Clade4,2943112
AF39-14AC.fna,Clade4,2943135
AF39-14AC.fna,Clade4,2943319
AF39-14AC.fna,Clade4,2943333
AF39-14AC.fna,Clade4,2943337
AF39-14AC.fna,Clade4,2943351
AF39-14AC.fna,Clade4,2943415
AF39-14AC.fna,Clade4,2943418
AF67-03PH9.fna,Clade4,2936556
AF67-03PH9.fna,Clade4,2936622
AF67-03PH9.fna,Clade4,2936679
AF67-03PH9.fna,Clade4,2936964
AF67-03PH9.fna,Clade4,2937045
AF67-03PH9.fna,Clade4,2937054
AF67-03PH9.fna,Clade4,2937066
AF67-03PH9.fna,Clade4,2938792
AF67-03PH9.fna,Clade4,2938876
AF67-03PH9.fna,Clade4,2938917
AF67-03PH9.fna,Clade4,2939392
AF67-03PH9.fna,Clade4,2939419
AF67-03PH9.fna,Clade4,2939566
AF67-03PH9.fna,Clade4,2939646
AF67-03PH9.fna,Clade4,2939668
AF67-03PH9.fna,Clade4,2939704
AF67-03PH9.fna,Clade4,2939833
AF67-03PH9.fna,Clade4,2941358
AF67-03PH9.fna,Clade4,2941389
AF67-03PH9.fna,Clade4,2941510
AF67-03PH9.fna,Clade4,2941533
AF67-03PH9.fna,Clade4,2941555
AF67-03PH9.fna,Clade4,2941561
AF67-03PH9.fna,Clade4,2941615
AF67-03PH9.fna,Clade4,2941621
AF67-03PH9.fna,Clade4,2941627
AF67-03PH9.fna,Clade4,2941639
AF67-03PH9.fna,Clade4,2941654
AF67-03PH9.fna,Clade4,2941693
AF67-03PH9.fna,Clade4,2941816
AF67-03PH9.fna,Clade4,2941948
AF67-03PH9.fna,Clade4,2942757
AF67-03PH9.fna,Clade4,2942767
AF67-03PH9.fna,Clade4,2942862
AM16-11.fna,Clade4,2936436
AM16-11.fna,Clade4,2936475
AM16-11.fna,Clade4,2936622
AM16-11.fna,Clade4,2936964
AM16-11.fna,Clade4,2937024
AM16-11.fna,Clade4,2937054
AM16-11.fna,Clade4,2937066
AM16-11.fna,Clade4,2937075
AM16-11.fna,Clade4,2938876
AM16-11.fna,Clade4,2939038
AM16-11.fna,Clade4,2939044
AM16-11.fna,Clade4,2939155
AM16-11.fna,Clade4,2939491
AM16-11.fna,Clade4,2939509
AM16-11.fna,Clade4,2939560
AM16-11.fna,Clade4,2939566
AM16-11.fna,Clade4,2939581
AM16-11.fna,Clade4,2939749
AM16-11.fna,Clade4,2939797
AM16-11.fna,Clade4,2939812
AM16-11.fna,Clade4,2939815
AM16-11.fna,Clade4,2939833
AM16-11.fna,Clade4,2939836
AM16-11.fna,Clade4,2941381
AM16-11.fna,Clade4,2941389
AM16-11.fna,Clade4,2941398
AM16-11.fna,Clade4,2941413
AM16-11.fna,Clade4,2941478
AM16-11.fna,Clade4,2941498
AM16-11.fna,Clade4,2941499
AM16-11.fna,Clade4,2941503
AM16-11.fna,Clade4,2941510
AM16-11.fna,Clade4,2941535
AM16-11.fna,Clade4,2941542
AM16-11.fna,Clade4,2941552
AM16-11.fna,Clade4,2941568
AM16-11.fna,Clade4,2941576
AM16-11.fna,Clade4,2941582
AM16-11.fna,Clade4,2941614
AM16-11.fna,Clade4,2941621
AM16-11.fna,Clade4,2941639
AM16-11.fna,Clade4,2941654
AM16-11.fna,Clade4,2941686
AM16-11.fna,Clade4,2941816
AM16-11.fna,Clade4,2941865
AM16-11.fna,Clade4,2941913
AM16-11.fna,Clade4,2941948
AM16-11.fna,Clade4,2942650
AM16-11.fna,Clade4,2942659
AM16-11.fna,Clade4,2942719
AM16-11.fna,Clade4,2942767
AM16-11.fna,Clade4,2942800
AM16-11.fna,Clade4,2942807
AM16-11.fna,Clade4,2942862
AM16-11.fna,Clade4,2942867
AM16-11.fna,Clade4,2942884
AM16-11.fna,Clade4,2942908
AM16-11.fna,Clade4,2942932
AM16-11.fna,Clade4,2942968
AM16-11.fna,Clade4,2942977
AM16-11.fna,Clade4,2942979
AM16-11.fna,Clade4,2942992
AM16-11.fna,Clade4,2942994
AM16-11.fna,Clade4,2943015
AM16-11.fna,Clade4,2943018
AM16-11.fna,Clade4,2943027
AM16-11.fna,Clade4,2943033
AM16-11.fna,Clade4,2943054
AM16-11.fna,Clade4,2943058
AM16-11.fna,Clade4,2943061
AM16-11.fna,Clade4,2943064
AM16-11.fna,Clade4,2943085
AM16-11.fna,Clade4,2943097
AM16-11.fna,Clade4,2943100
AM16-11.fna,Clade4,2943106
AM16-11.fna,Clade4,2943116
AM16-11.fna,Clade4,2943133
AM16-11.fna,Clade4,2943152
AM16-11.fna,Clade4,2943153
AM16-11.fna,Clade4,2943175
AM16-11.fna,Clade4,2943205
AM16-11.fna,Clade4,2943307
AM16-11.fna,Clade4,2943322
AM16-11.fna,Clade4,2943333
AM16-11.fna,Clade4,2943415
AM16-11.fna,Clade4,2943464
AM16-11.fna,Clade4,2943506
AM22-4.fna,Clade4,2936463
AM22-4.fna,Clade4,2936568
AM22-4.fna,Clade4,2936616
AM22-4.fna,Clade4,2936622
AM22-4.fna,Clade4,2936964
AM22-4.fna,Clade4,2937024
AM22-4.fna,Clade4,2938876
AM22-4.fna,Clade4,2938897
AM22-4.fna,Clade4,2939155
AM22-4.fna,Clade4,2939251
AM22-4.fna,Clade4,2939431
AM22-4.fna,Clade4,2939491
AM22-4.fna,Clade4,2939509
AM22-4.fna,Clade4,2939560
AM22-4.fna,Clade4,2939566
AM22-4.fna,Clade4,2939581
AM22-4.fna,Clade4,2939596
AM22-4.fna,Clade4,2939662
AM22-4.fna,Clade4,2939749
AM22-4.fna,Clade4,2939761
AM22-4.fna,Clade4,2939812
AM22-4.fna,Clade4,2941381
AM22-4.fna,Clade4,2941389
AM22-4.fna,Clade4,2941413
AM22-4.fna,Clade4,2941455
AM22-4.fna,Clade4,2941478
AM22-4.fna,Clade4,2941486
AM22-4.fna,Clade4,2941498
AM22-4.fna,Clade4,2941499
AM22-4.fna,Clade4,2941503
AM22-4.fna,Clade4,2941510
AM22-4.fna,Clade4,2941535
AM22-4.fna,Clade4,2941542
AM22-4.fna,Clade4,2941568
AM22-4.fna,Clade4,2941576
AM22-4.fna,Clade4,2941582
AM22-4.fna,Clade4,2941614
AM22-4.fna,Clade4,2941621
AM22-4.fna,Clade4,2941645
AM22-4.fna,Clade4,2941654
AM22-4.fna,Clade4,2941750
AM22-4.fna,Clade4,2941815
AM22-4.fna,Clade4,2941816
AM22-4.fna,Clade4,2941948
AM22-4.fna,Clade4,2942650
AM22-4.fna,Clade4,2942659
AM22-4.fna,Clade4,2942719
AM22-4.fna,Clade4,2942767
AM22-4.fna,Clade4,2942800
AM22-4.fna,Clade4,2942807
AM22-4.fna,Clade4,2942817
AM22-4.fna,Clade4,2942862
AM22-4.fna,Clade4,2942884
AM22-4.fna,Clade4,2942908
AM22-4.fna,Clade4,2942968
AM22-4.fna,Clade4,2942977
AM22-4.fna,Clade4,2942979
AM22-4.fna,Clade4,2942992
AM22-4.fna,Clade4,2942994
AM22-4.fna,Clade4,2943015
AM22-4.fna,Clade4,2943018
AM22-4.fna,Clade4,2943027
AM22-4.fna,Clade4,2943033
AM22-4.fna,Clade4,2943085
AM22-4.fna,Clade4,2943097
AM22-4.fna,Clade4,2943100
AM22-4.fna,Clade4,2943106
AM22-4.fna,Clade4,2943116
AM22-4.fna,Clade4,2943133
AM22-4.fna,Clade4,2943152
AM22-4.fna,Clade4,2943153
AM22-4.fna,Clade4,2943175
AM22-4.fna,Clade4,2943205
AM22-4.fna,Clade4,2943322
AM22-4.fna,Clade4,2943333
AM22-4.fna,Clade4,2943415
AM22-4.fna,Clade4,2943506
AM26-2LB.fna,Clade4,2936556
AM26-2LB.fna,Clade4,2936622
AM26-2LB.fna,Clade4,2936679
AM26-2LB.fna,Clade4,2936964
AM26-2LB.fna,Clade4,2937045
AM26-2LB.fna,Clade4,2937054
AM26-2LB.fna,Clade4,2937066
AM26-2LB.fna,Clade4,2938792
AM26-2LB.fna,Clade4,2938876
AM26-2LB.fna,Clade4,2939392
AM26-2LB.fna,Clade4,2939419
AM26-2LB.fna,Clade4,2939566
AM26-2LB.fna,Clade4,2939646
AM26-2LB.fna,Clade4,2939668
AM26-2LB.fna,Clade4,2939704
AM26-2LB.fna,Clade4,2939833
AM26-2LB.fna,Clade4,2941358
AM26-2LB.fna,Clade4,2941389
AM26-2LB.fna,Clade4,2941510
AM26-2LB.fna,Clade4,2941533
AM26-2LB.fna,Clade4,2941555
AM26-2LB.fna,Clade4,2941561
AM26-2LB.fna,Clade4,2941615
AM26-2LB.fna,Clade4,2941621
AM26-2LB.fna,Clade4,2941627
AM26-2LB.fna,Clade4,2941639
AM26-2LB.fna,Clade4,2941654
AM26-2LB.fna,Clade4,2941693
AM26-2LB.fna,Clade4,2941816
AM26-2LB.fna,Clade4,2941948
AM26-2LB.fna,Clade4,2942757
AM26-2LB.fna,Clade4,2942767
AM26-2LB.fna,Clade4,2942862
AM29-10.fna,Clade4,2936436
AM29-10.fna,Clade4,2936475
AM29-10.fna,Clade4,2936622
AM29-10.fna,Clade4,2936964
AM29-10.fna,Clade4,2937024
AM29-10.fna,Clade4,2937045
AM29-10.fna,Clade4,2937054
AM29-10.fna,Clade4,2938723
AM29-10.fna,Clade4,2938765
AM29-10.fna,Clade4,2938814
AM29-10.fna,Clade4,2938873
AM29-10.fna,Clade4,2938876
AM29-10.fna,Clade4,2938897
AM29-10.fna,Clade4,2939155
AM29-10.fna,Clade4,2939380
AM29-10.fna,Clade4,2939437
AM29-10.fna,Clade4,2939539
AM29-10.fna,Clade4,2939560
AM29-10.fna,Clade4,2939566
AM29-10.fna,Clade4,2939749
AM29-10.fna,Clade4,2939833
AM29-10.fna,Clade4,2941413
AM29-10.fna,Clade4,2941421
AM29-10.fna,Clade4,2941478
AM29-10.fna,Clade4,2941498
AM29-10.fna,Clade4,2941499
AM29-10.fna,Clade4,2941503
AM29-10.fna,Clade4,2941510
AM29-10.fna,Clade4,2941535
AM29-10.fna,Clade4,2941542
AM29-10.fna,Clade4,2941552
AM29-10.fna,Clade4,2941568
AM29-10.fna,Clade4,2941576
AM29-10.fna,Clade4,2941582
AM29-10.fna,Clade4,2941614
AM29-10.fna,Clade4,2941621
AM29-10.fna,Clade4,2941632
AM29-10.fna,Clade4,2941645
AM29-10.fna,Clade4,2941654
AM29-10.fna,Clade4,2941663
AM29-10.fna,Clade4,2941750
AM29-10.fna,Clade4,2941816
AM29-10.fna,Clade4,2941869
AM29-10.fna,Clade4,2941948
AM29-10.fna,Clade4,2942650
AM29-10.fna,Clade4,2942659
AM29-10.fna,Clade4,2942719
AM29-10.fna,Clade4,2942767
AM29-10.fna,Clade4,2942800
AM29-10.fna,Clade4,2942807
AM29-10.fna,Clade4,2942862
AM29-10.fna,Clade4,2942863
AM29-10.fna,Clade4,2942884
AM29-10.fna,Clade4,2942908
AM29-10.fna,Clade4,2942932
AM29-10.fna,Clade4,2942968
AM29-10.fna,Clade4,2942977
AM29-10.fna,Clade4,2942979
AM29-10.fna,Clade4,2942992
AM29-10.fna,Clade4,2942994
AM29-10.fna,Clade4,2943015
AM29-10.fna,Clade4,2943018
AM29-10.fna,Clade4,2943027
AM29-10.fna,Clade4,2943033
AM29-10.fna,Clade4,2943040
AM29-10.fna,Clade4,2943085
AM29-10.fna,Clade4,2943097
AM29-10.fna,Clade4,2943100
AM29-10.fna,Clade4,2943106
AM29-10.fna,Clade4,2943116
AM29-10.fna,Clade4,2943152
AM29-10.fna,Clade4,2943153
AM29-10.fna,Clade4,2943175
AM29-10.fna,Clade4,2943205
AM29-10.fna,Clade4,2943270
AM29-10.fna,Clade4,2943415
AM29-10.fna,Clade4,2943506
AM30-13AC.fna,Clade4,2936436
AM30-13AC.fna,Clade4,2936568
AM30-13AC.fna,Clade4,2936596
AM30-13AC.fna,Clade4,2936964
AM30-13AC.fna,Clade4,2937024
AM30-13AC.fna,Clade4,2937045
AM30-13AC.fna,Clade4,2937054
AM30-13AC.fna,Clade4,2937066
AM30-13AC.fna,Clade4,2937075
AM30-13AC.fna,Clade4,2938708
AM30-13AC.fna,Clade4,2938897
AM30-13AC.fna,Clade4,2939566
AM30-13AC.fna,Clade4,2941358
AM30-13AC.fna,Clade4,2941389
AM30-13AC.fna,Clade4,2941498
AM30-13AC.fna,Clade4,2941499
AM30-13AC.fna,Clade4,2941503
AM30-13AC.fna,Clade4,2941510
AM30-13AC.fna,Clade4,2941515
AM30-13AC.fna,Clade4,2941523
AM30-13AC.fna,Clade4,2941524
AM30-13AC.fna,Clade4,2941528
AM30-13AC.fna,Clade4,2941534
AM30-13AC.fna,Clade4,2941535
AM30-13AC.fna,Clade4,2941540
AM30-13AC.fna,Clade4,2941542
AM30-13AC.fna,Clade4,2941555
AM30-13AC.fna,Clade4,2941561
AM30-13AC.fna,Clade4,2941615
AM30-13AC.fna,Clade4,2941621
AM30-13AC.fna,Clade4,2941627
AM30-13AC.fna,Clade4,2941639
AM30-13AC.fna,Clade4,2941654
AM30-13AC.fna,Clade4,2941693
AM30-13AC.fna,Clade4,2941816
AM30-13AC.fna,Clade4,2941948
AM30-13AC.fna,Clade4,2942650
AM30-13AC.fna,Clade4,2942862
AM30-13AC.fna,Clade4,2943112
AM30-13AC.fna,Clade4,2943415
AM30-13AC.fna,Clade4,2943506
AM31-7AC.fna,Clade4,2936500
AM31-7AC.fna,Clade4,2936556
AM31-7AC.fna,Clade4,2936622
AM31-7AC.fna,Clade4,2936679
AM31-7AC.fna,Clade4,2936964
AM31-7AC.fna,Clade4,2937045
AM31-7AC.fna,Clade4,2937054
AM31-7AC.fna,Clade4,2937066
AM31-7AC.fna,Clade4,2938792
AM31-7AC.fna,Clade4,2938876
AM31-7AC.fna,Clade4,2939392
AM31-7AC.fna,Clade4,2939419
AM31-7AC.fna,Clade4,2939566
AM31-7AC.fna,Clade4,2939646
AM31-7AC.fna,Clade4,2939668
AM31-7AC.fna,Clade4,2939704
AM31-7AC.fna,Clade4,2939833
AM31-7AC.fna,Clade4,2941358
AM31-7AC.fna,Clade4,2941389
AM31-7AC.fna,Clade4,2941510
AM31-7AC.fna,Clade4,2941533
AM31-7AC.fna,Clade4,2941555
AM31-7AC.fna,Clade4,2941561
AM31-7AC.fna,Clade4,2941615
