genome,group,pos,type
GCA_001406835.fna,Clade3,2943292,synonymous_variant
GCA_001406835.fna,Clade3,2943301,synonymous_variant
GCA_001406835.fna,Clade3,2943302,stop_gained
GCA_001406835.fna,Clade3,2943303,missense_variant
GCA_001406835.fna,Clade3,2943305,missense_variant
GCA_001406835.fna,Clade3,2943309,synonymous_variant
GCA_001406835.fna,Clade3,2943311,missense_variant
GCA_001406835.fna,Clade3,2943312,missense_variant
GCA_001406835.fna,Clade3,2943313,missense_variant
GCA_001406835.fna,Clade3,2943319,synonymous_variant
GCA_001406835.fna,Clade3,2943403,synonymous_variant
GCA_001406835.fna,Clade3,2943415,synonymous_variant
GCA_008123415.fna,Clade3,2936622,downstream_gene_variant
GCA_008123415.fna,Clade3,2936651,downstream_gene_variant
GCA_008123415.fna,Clade3,2936673,downstream_gene_variant
GCA_008123415.fna,Clade3,2936964,downstream_gene_variant
GCA_008123415.fna,Clade3,2937024,downstream_gene_variant
GCA_008123415.fna,Clade3,2937051,downstream_gene_variant
GCA_008123415.fna,Clade3,2938876,downstream_gene_variant
GCA_008123415.fna,Clade3,2939044,downstream_gene_variant
GCA_008123415.fna,Clade3,2939155,downstream_gene_variant
GCA_008123415.fna,Clade3,2939251,downstream_gene_variant
GCA_008123415.fna,Clade3,2939566,downstream_gene_variant
GCA_008123415.fna,Clade3,2939626,downstream_gene_variant
GCA_008123415.fna,Clade3,2939646,downstream_gene_variant
GCA_008123415.fna,Clade3,2939668,downstream_gene_variant
GCA_008123415.fna,Clade3,2939749,downstream_gene_variant
GCA_008123415.fna,Clade3,2939833,downstream_gene_variant
GCA_008123415.fna,Clade3,2941381,downstream_gene_variant
GCA_008123415.fna,Clade3,2941510,missense_variant
GCA_008123415.fna,Clade3,2941533,missense_variant
GCA_008123415.fna,Clade3,2941555,synonymous_variant
GCA_008123415.fna,Clade3,2941561,synonymous_variant
GCA_008123415.fna,Clade3,2941615,synonymous_variant
GCA_008123415.fna,Clade3,2941621,missense_variant
GCA_008123415.fna,Clade3,2941627,synonymous_variant
GCA_008123415.fna,Clade3,2941639,synonymous_variant
GCA_008123415.fna,Clade3,2941654,synonymous_variant
GCA_008123415.fna,Clade3,2941693,synonymous_variant
GCA_008123415.fna,Clade3,2941816,synonymous_variant
GCA_008123415.fna,Clade3,2941948,missense_variant
GCA_008123415.fna,Clade3,2941954,synonymous_variant
GCA_008123415.fna,Clade3,2942650,synonymous_variant
GCA_008123415.fna,Clade3,2942862,missense_variant
GCA_008123415.fna,Clade3,2943027,missense_variant
GCA_008123415.fna,Clade3,2943033,missense_variant
GCA_008123415.fna,Clade3,2943034,synonymous_variant
GCA_008123415.fna,Clade3,2943040,synonymous_variant
GCA_008123415.fna,Clade3,2943058,synonymous_variant
GCA_008123415.fna,Clade3,2943506,upstream_gene_variant
GCA_009680175.fna,Clade3,2936598,downstream_gene_variant
GCA_009680175.fna,Clade3,2936622,downstream_gene_variant
GCA_009680175.fna,Clade3,2936657,downstream_gene_variant
GCA_009680175.fna,Clade3,2936964,downstream_gene_variant
GCA_009680175.fna,Clade3,2937024,downstream_gene_variant
GCA_009680175.fna,Clade3,2937045,downstream_gene_variant
GCA_009680175.fna,Clade3,2937054,downstream_gene_variant
GCA_009680175.fna,Clade3,2937066,downstream_gene_variant
GCA_009680175.fna,Clade3,2937093,downstream_gene_variant
GCA_009680175.fna,Clade3,2938708,downstream_gene_variant
GCA_009680175.fna,Clade3,2938897,downstream_gene_variant
GCA_009680175.fna,Clade3,2938918,downstream_gene_variant
GCA_009680175.fna,Clade3,2939044,downstream_gene_variant
GCA_009680175.fna,Clade3,2939566,downstream_gene_variant
GCA_009680175.fna,Clade3,2939625,downstream_gene_variant
GCA_009680175.fna,Clade3,2939646,downstream_gene_variant
GCA_009680175.fna,Clade3,2939668,downstream_gene_variant
GCA_009680175.fna,Clade3,2939833,downstream_gene_variant
GCA_009680175.fna,Clade3,2941358,downstream_gene_variant
GCA_009680175.fna,Clade3,2941389,downstream_gene_variant
GCA_009680175.fna,Clade3,2941413,downstream_gene_variant
GCA_009680175.fna,Clade3,2941468,synonymous_variant
GCA_009680175.fna,Clade3,2941601,missense_variant
GCA_009680175.fna,Clade3,2941639,synonymous_variant
GCA_009680175.fna,Clade3,2941654,synonymous_variant
GCA_009680175.fna,Clade3,2941693,synonymous_variant
GCA_009680175.fna,Clade3,2941816,synonymous_variant
GCA_009680175.fna,Clade3,2941895,missense_variant
GCA_009680175.fna,Clade3,2941948,missense_variant
GCA_009680175.fna,Clade3,2941957,synonymous_variant
GCA_009680175.fna,Clade3,2942719,synonymous_variant
GCA_009680175.fna,Clade3,2942757,missense_variant
GCA_009680175.fna,Clade3,2942767,synonymous_variant
GCA_009680175.fna,Clade3,2942769,missense_variant
GCA_009680175.fna,Clade3,2942862,missense_variant
GCA_009680175.fna,Clade3,2942908,synonymous_variant
GCA_009680175.fna,Clade3,2942984,missense_variant
GCA_009680175.fna,Clade3,2942991,missense_variant
GCA_009680175.fna,Clade3,2943015,missense_variant
GCA_009680175.fna,Clade3,2943033,missense_variant
GCA_009680175.fna,Clade3,2943037,synonymous_variant
GCA_009680175.fna,Clade3,2943040,synonymous_variant
GCA_009680175.fna,Clade3,2943058,synonymous_variant
GCA_009680175.fna,Clade3,2943078,missense_variant
GCA_009680175.fna,Clade3,2943085,synonymous_variant
GCA_009680175.fna,Clade3,2943106,synonymous_variant
GCA_009680175.fna,Clade3,2943112,synonymous_variant
GCA_009680175.fna,Clade3,2943175,synonymous_variant
GCA_009680175.fna,Clade3,2943270,missense_variant
GCA_009680175.fna,Clade3,2943278,missense_variant
GCA_009680175.fna,Clade3,2943301,synonymous_variant
GCA_009680175.fna,Clade3,2943302,stop_gained
GCA_009680175.fna,Clade3,2943303,missense_variant
GCA_009680175.fna,Clade3,2943305,missense_variant
GCA_009680175.fna,Clade3,2943309,synonymous_variant
GCA_009680175.fna,Clade3,2943311,missense_variant
GCA_009680175.fna,Clade3,2943312,missense_variant
GCA_009680175.fna,Clade3,2943313,missense_variant
GCA_009680175.fna,Clade3,2943319,synonymous_variant
GCA_009680175.fna,Clade3,2943415,synonymous_variant
GCA_009680175.fna,Clade3,2943506,upstream_gene_variant
GCA_009680205.fna,Clade3,2936598,downstream_gene_variant
GCA_009680205.fna,Clade3,2936622,downstream_gene_variant
GCA_009680205.fna,Clade3,2936657,downstream_gene_variant
GCA_009680205.fna,Clade3,2936964,downstream_gene_variant
GCA_009680205.fna,Clade3,2937024,downstream_gene_variant
GCA_009680205.fna,Clade3,2937045,downstream_gene_variant
GCA_009680205.fna,Clade3,2937054,downstream_gene_variant
GCA_009680205.fna,Clade3,2937066,downstream_gene_variant
GCA_009680205.fna,Clade3,2937093,downstream_gene_variant
GCA_009680205.fna,Clade3,2938708,downstream_gene_variant
GCA_009680205.fna,Clade3,2938897,downstream_gene_variant
GCA_009680205.fna,Clade3,2938918,downstream_gene_variant
GCA_009680205.fna,Clade3,2939044,downstream_gene_variant
GCA_009680205.fna,Clade3,2939566,downstream_gene_variant
GCA_009680205.fna,Clade3,2939625,downstream_gene_variant
GCA_009680205.fna,Clade3,2939646,downstream_gene_variant
GCA_009680205.fna,Clade3,2939668,downstream_gene_variant
GCA_009680205.fna,Clade3,2939833,downstream_gene_variant
GCA_009680205.fna,Clade3,2941358,downstream_gene_variant
GCA_009680205.fna,Clade3,2941389,downstream_gene_variant
GCA_009680205.fna,Clade3,2941413,downstream_gene_variant
GCA_009680205.fna,Clade3,2941468,synonymous_variant
GCA_009680205.fna,Clade3,2941601,missense_variant
GCA_009680205.fna,Clade3,2941639,synonymous_variant
GCA_009680205.fna,Clade3,2941654,synonymous_variant
GCA_009680205.fna,Clade3,2941693,synonymous_variant
GCA_009680205.fna,Clade3,2941816,synonymous_variant
GCA_009680205.fna,Clade3,2941895,missense_variant
GCA_009680205.fna,Clade3,2941948,missense_variant
GCA_009680205.fna,Clade3,2941957,synonymous_variant
GCA_009680205.fna,Clade3,2942719,synonymous_variant
GCA_009680205.fna,Clade3,2942757,missense_variant
GCA_009680205.fna,Clade3,2942767,synonymous_variant
GCA_009680205.fna,Clade3,2942769,missense_variant
GCA_009680205.fna,Clade3,2942862,missense_variant
GCA_009680205.fna,Clade3,2942908,synonymous_variant
GCA_009680205.fna,Clade3,2942984,missense_variant
GCA_009680205.fna,Clade3,2942991,missense_variant
GCA_009680205.fna,Clade3,2943015,missense_variant
GCA_009680205.fna,Clade3,2943033,missense_variant
GCA_009680205.fna,Clade3,2943037,synonymous_variant
GCA_009680205.fna,Clade3,2943040,synonymous_variant
GCA_009680205.fna,Clade3,2943058,synonymous_variant
GCA_009680205.fna,Clade3,2943078,missense_variant
GCA_009680205.fna,Clade3,2943085,synonymous_variant
GCA_009680205.fna,Clade3,2943106,synonymous_variant
GCA_009680205.fna,Clade3,2943112,synonymous_variant
GCA_009680205.fna,Clade3,2943175,synonymous_variant
GCA_009680205.fna,Clade3,2943270,missense_variant
GCA_009680205.fna,Clade3,2943278,missense_variant
GCA_009680205.fna,Clade3,2943301,synonymous_variant
GCA_009680205.fna,Clade3,2943302,stop_gained
GCA_009680205.fna,Clade3,2943303,missense_variant
GCA_009680205.fna,Clade3,2943305,missense_variant
GCA_009680205.fna,Clade3,2943309,synonymous_variant
GCA_009680205.fna,Clade3,2943311,missense_variant
GCA_009680205.fna,Clade3,2943312,missense_variant
GCA_009680205.fna,Clade3,2943313,missense_variant
GCA_009680205.fna,Clade3,2943319,synonymous_variant
GCA_009680205.fna,Clade3,2943415,synonymous_variant
GCA_009680205.fna,Clade3,2943506,upstream_gene_variant
GCA_009680235.fna,Clade3,2936598,downstream_gene_variant
GCA_009680235.fna,Clade3,2936622,downstream_gene_variant
GCA_009680235.fna,Clade3,2936657,downstream_gene_variant
GCA_009680235.fna,Clade3,2936964,downstream_gene_variant
GCA_009680235.fna,Clade3,2937024,downstream_gene_variant
GCA_009680235.fna,Clade3,2937045,downstream_gene_variant
GCA_009680235.fna,Clade3,2937054,downstream_gene_variant
GCA_009680235.fna,Clade3,2937066,downstream_gene_variant
GCA_009680235.fna,Clade3,2937093,downstream_gene_variant
GCA_009680235.fna,Clade3,2938708,downstream_gene_variant
GCA_009680235.fna,Clade3,2938897,downstream_gene_variant
GCA_009680235.fna,Clade3,2938918,downstream_gene_variant
GCA_009680235.fna,Clade3,2939044,downstream_gene_variant
GCA_009680235.fna,Clade3,2939566,downstream_gene_variant
GCA_009680235.fna,Clade3,2939625,downstream_gene_variant
GCA_009680235.fna,Clade3,2939646,downstream_gene_variant
GCA_009680235.fna,Clade3,2939668,downstream_gene_variant
GCA_009680235.fna,Clade3,2939833,downstream_gene_variant
GCA_009680235.fna,Clade3,2941358,downstream_gene_variant
GCA_009680235.fna,Clade3,2941389,downstream_gene_variant
GCA_009680235.fna,Clade3,2941413,downstream_gene_variant
GCA_009680235.fna,Clade3,2941468,synonymous_variant
GCA_009680235.fna,Clade3,2941601,missense_variant
GCA_009680235.fna,Clade3,2941639,synonymous_variant
GCA_009680235.fna,Clade3,2941654,synonymous_variant
GCA_009680235.fna,Clade3,2941693,synonymous_variant
GCA_009680235.fna,Clade3,2941816,synonymous_variant
GCA_009680235.fna,Clade3,2941895,missense_variant
GCA_009680235.fna,Clade3,2941948,missense_variant
GCA_009680235.fna,Clade3,2941957,synonymous_variant
GCA_009680235.fna,Clade3,2942719,synonymous_variant
GCA_009680235.fna,Clade3,2942757,missense_variant
GCA_009680235.fna,Clade3,2942767,synonymous_variant
GCA_009680235.fna,Clade3,2942769,missense_variant
GCA_009680235.fna,Clade3,2942862,missense_variant
GCA_009680235.fna,Clade3,2942908,synonymous_variant
GCA_009680235.fna,Clade3,2942984,missense_variant
GCA_009680235.fna,Clade3,2942991,missense_variant
GCA_009680235.fna,Clade3,2943015,missense_variant
GCA_009680235.fna,Clade3,2943033,missense_variant
GCA_009680235.fna,Clade3,2943037,synonymous_variant
GCA_009680235.fna,Clade3,2943040,synonymous_variant
GCA_009680235.fna,Clade3,2943058,synonymous_variant
GCA_009680235.fna,Clade3,2943078,missense_variant
GCA_009680235.fna,Clade3,2943085,synonymous_variant
GCA_009680235.fna,Clade3,2943106,synonymous_variant
GCA_009680235.fna,Clade3,2943112,synonymous_variant
GCA_009680235.fna,Clade3,2943175,synonymous_variant
GCA_009680235.fna,Clade3,2943270,missense_variant
GCA_009680235.fna,Clade3,2943278,missense_variant
GCA_009680235.fna,Clade3,2943301,synonymous_variant
GCA_009680235.fna,Clade3,2943302,stop_gained
GCA_009680235.fna,Clade3,2943303,missense_variant
GCA_009680235.fna,Clade3,2943305,missense_variant
GCA_009680235.fna,Clade3,2943309,synonymous_variant
GCA_009680235.fna,Clade3,2943311,missense_variant
GCA_009680235.fna,Clade3,2943312,missense_variant
GCA_009680235.fna,Clade3,2943313,missense_variant
GCA_009680235.fna,Clade3,2943319,synonymous_variant
GCA_009680235.fna,Clade3,2943415,synonymous_variant
GCA_009680235.fna,Clade3,2943506,upstream_gene_variant
GCA_009680245.fna,Clade3,2936598,downstream_gene_variant
GCA_009680245.fna,Clade3,2936622,downstream_gene_variant
GCA_009680245.fna,Clade3,2936657,downstream_gene_variant
GCA_009680245.fna,Clade3,2936964,downstream_gene_variant
GCA_009680245.fna,Clade3,2937024,downstream_gene_variant
GCA_009680245.fna,Clade3,2937045,downstream_gene_variant
GCA_009680245.fna,Clade3,2937054,downstream_gene_variant
GCA_009680245.fna,Clade3,2937066,downstream_gene_variant
GCA_009680245.fna,Clade3,2937093,downstream_gene_variant
GCA_009680245.fna,Clade3,2938708,downstream_gene_variant
GCA_009680245.fna,Clade3,2938897,downstream_gene_variant
GCA_009680245.fna,Clade3,2938918,downstream_gene_variant
GCA_009680245.fna,Clade3,2939044,downstream_gene_variant
GCA_009680245.fna,Clade3,2939566,downstream_gene_variant
GCA_009680245.fna,Clade3,2939625,downstream_gene_variant
GCA_009680245.fna,Clade3,2939646,downstream_gene_variant
GCA_009680245.fna,Clade3,2939668,downstream_gene_variant
GCA_009680245.fna,Clade3,2939833,downstream_gene_variant
GCA_009680245.fna,Clade3,2941358,downstream_gene_variant
GCA_009680245.fna,Clade3,2941389,downstream_gene_variant
GCA_009680245.fna,Clade3,2941413,downstream_gene_variant
GCA_009680245.fna,Clade3,2941468,synonymous_variant
GCA_009680245.fna,Clade3,2941601,missense_variant
GCA_009680245.fna,Clade3,2941639,synonymous_variant
GCA_009680245.fna,Clade3,2941654,synonymous_variant
GCA_009680245.fna,Clade3,2941693,synonymous_variant
GCA_009680245.fna,Clade3,2941816,synonymous_variant
GCA_009680245.fna,Clade3,2941895,missense_variant
GCA_009680245.fna,Clade3,2941948,missense_variant
GCA_009680245.fna,Clade3,2941957,synonymous_variant
GCA_009680245.fna,Clade3,2942719,synonymous_variant
GCA_009680245.fna,Clade3,2942757,missense_variant
GCA_009680245.fna,Clade3,2942767,synonymous_variant
GCA_009680245.fna,Clade3,2942769,missense_variant
GCA_009680245.fna,Clade3,2942862,missense_variant
GCA_009680245.fna,Clade3,2942908,synonymous_variant
GCA_009680245.fna,Clade3,2942984,missense_variant
GCA_009680245.fna,Clade3,2942991,missense_variant
GCA_009680245.fna,Clade3,2943015,missense_variant
GCA_009680245.fna,Clade3,2943033,missense_variant
GCA_009680245.fna,Clade3,2943037,synonymous_variant
GCA_009680245.fna,Clade3,2943040,synonymous_variant
GCA_009680245.fna,Clade3,2943058,synonymous_variant
GCA_009680245.fna,Clade3,2943078,missense_variant
GCA_009680245.fna,Clade3,2943085,synonymous_variant
GCA_009680245.fna,Clade3,2943106,synonymous_variant
GCA_009680245.fna,Clade3,2943112,synonymous_variant
GCA_009680245.fna,Clade3,2943175,synonymous_variant
GCA_009680245.fna,Clade3,2943270,missense_variant
GCA_009680245.fna,Clade3,2943278,missense_variant
GCA_009680245.fna,Clade3,2943301,synonymous_variant
GCA_009680245.fna,Clade3,2943302,stop_gained
GCA_009680245.fna,Clade3,2943303,missense_variant
GCA_009680245.fna,Clade3,2943305,missense_variant
GCA_009680245.fna,Clade3,2943309,synonymous_variant
GCA_009680245.fna,Clade3,2943311,missense_variant
GCA_009680245.fna,Clade3,2943312,missense_variant
GCA_009680245.fna,Clade3,2943313,missense_variant
GCA_009680245.fna,Clade3,2943319,synonymous_variant
GCA_009680245.fna,Clade3,2943415,synonymous_variant
GCA_009680245.fna,Clade3,2943506,upstream_gene_variant
GCA_009680275.fna,Clade3,2936598,downstream_gene_variant
GCA_009680275.fna,Clade3,2936622,downstream_gene_variant
GCA_009680275.fna,Clade3,2936657,downstream_gene_variant
GCA_009680275.fna,Clade3,2936964,downstream_gene_variant
GCA_009680275.fna,Clade3,2937024,downstream_gene_variant
GCA_009680275.fna,Clade3,2937045,downstream_gene_variant
GCA_009680275.fna,Clade3,2937054,downstream_gene_variant
GCA_009680275.fna,Clade3,2937066,downstream_gene_variant
GCA_009680275.fna,Clade3,2937093,downstream_gene_variant
GCA_009680275.fna,Clade3,2938708,downstream_gene_variant
GCA_009680275.fna,Clade3,2938897,downstream_gene_variant
GCA_009680275.fna,Clade3,2938918,downstream_gene_variant
GCA_009680275.fna,Clade3,2939044,downstream_gene_variant
GCA_009680275.fna,Clade3,2939566,downstream_gene_variant
GCA_009680275.fna,Clade3,2939625,downstream_gene_variant
GCA_009680275.fna,Clade3,2939646,downstream_gene_variant
GCA_009680275.fna,Clade3,2939668,downstream_gene_variant
GCA_009680275.fna,Clade3,2939833,downstream_gene_variant
GCA_009680275.fna,Clade3,2941358,downstream_gene_variant
GCA_009680275.fna,Clade3,2941389,downstream_gene_variant
GCA_009680275.fna,Clade3,2941413,downstream_gene_variant
GCA_009680275.fna,Clade3,2941468,synonymous_variant
GCA_009680275.fna,Clade3,2941601,missense_variant
GCA_009680275.fna,Clade3,2941639,synonymous_variant
GCA_009680275.fna,Clade3,2941654,synonymous_variant
GCA_009680275.fna,Clade3,2941693,synonymous_variant
GCA_009680275.fna,Clade3,2941816,synonymous_variant
GCA_009680275.fna,Clade3,2941895,missense_variant
GCA_009680275.fna,Clade3,2941948,missense_variant
GCA_009680275.fna,Clade3,2941957,synonymous_variant
GCA_009680275.fna,Clade3,2942719,synonymous_variant
GCA_009680275.fna,Clade3,2942757,missense_variant
GCA_009680275.fna,Clade3,2942767,synonymous_variant
GCA_009680275.fna,Clade3,2942769,missense_variant
GCA_009680275.fna,Clade3,2942862,missense_variant
GCA_009680275.fna,Clade3,2942908,synonymous_variant
GCA_009680275.fna,Clade3,2942984,missense_variant
GCA_009680275.fna,Clade3,2942991,missense_variant
GCA_009680275.fna,Clade3,2943015,missense_variant
GCA_009680275.fna,Clade3,2943033,missense_variant
GCA_009680275.fna,Clade3,2943037,synonymous_variant
GCA_009680275.fna,Clade3,2943040,synonymous_variant
GCA_009680275.fna,Clade3,2943058,synonymous_variant
GCA_009680275.fna,Clade3,2943078,missense_variant
GCA_009680275.fna,Clade3,2943085,synonymous_variant
GCA_009680275.fna,Clade3,2943106,synonymous_variant
GCA_009680275.fna,Clade3,2943112,synonymous_variant
GCA_009680275.fna,Clade3,2943175,synonymous_variant
GCA_009680275.fna,Clade3,2943270,missense_variant
GCA_009680275.fna,Clade3,2943278,missense_variant
GCA_009680275.fna,Clade3,2943301,synonymous_variant
GCA_009680275.fna,Clade3,2943302,stop_gained
GCA_009680275.fna,Clade3,2943303,missense_variant
GCA_009680275.fna,Clade3,2943305,missense_variant
GCA_009680275.fna,Clade3,2943309,synonymous_variant
GCA_009680275.fna,Clade3,2943311,missense_variant
GCA_009680275.fna,Clade3,2943312,missense_variant
GCA_009680275.fna,Clade3,2943313,missense_variant
GCA_009680275.fna,Clade3,2943319,synonymous_variant
GCA_009680275.fna,Clade3,2943415,synonymous_variant
GCA_009680275.fna,Clade3,2943506,upstream_gene_variant
